"code","name","offName","alias","localName","zone","address","nearestStations","trackType","lat","lng","priority","type","updatedOnNum"
"OLR","Ollur","OLLUR","trichur trissur trishur thrissur","","14","Ollur, Thrissur Phone 0487-2352325, Kerala","OLR:0,TCR:6,PUK:7,PNQ:9,NYI:11,MGK:16,IJK:17,WKI:23,CKI:24,","3","10.47371","76.23702","2","0","0"
"VTK","Vallathol Nagar","VALLATHOL NAGAR","","","14","Thrissur Dist, Kerala","VTK:0,SRRB:3,BPZA:4,SRR:4,MUC:4,MNUR:8,VDKS:8,KRKD:10,WKI:13,VPZ:14,OTP:15,PTB:16,KZC:18,PLPM:19,MGK:20,LDY:23,PUM:25,CQA:25,","3","10.73185","76.28098","2","0","0"
"MUC","Mullurkara","MULLURCARAI","Mullurcarai","","14","Chittanda - Thalasseri Rd, Kerala","MUC:0,VTK:4,SRRB:7,SRR:8,BPZA:8,WKI:9,VDKS:12,MNUR:12,KRKD:14,MGK:16,VPZ:18,OTP:19,PTB:20,KZC:22,PNQ:23,PLPM:23,","3","10.70626","76.27177","2","0","0"
"MGK","Mulangunnathukavu","MULAGUNNATHUKVU","Mulagunnathukavu","","14","SH 22, Thrissur   0487 2200229, Kerala","MGK:0,WKI:7,PNQ:7,TCR:10,OLR:16,MUC:16,VTK:20,SRRB:23,PUK:23,BPZA:24,SRR:24,","3","10.59581","76.20752","2","0","0"
"KRAN","Koratti Angadi","KORATTI ANGADI","","Adoor","14","National Highway 47, Koratty, Kerala","KRAN:0,DINR:4,KUC:4,CKI:6,AFK:9,IJK:13,CWR:15,AWY:18,NYI:19,PUK:23,KLMR:24,","3","10.26043","76.35636","2","0","0"
"KUC","Karukkutty","KARUKKUTTY","","","14","National Highway 47, Karukutty, Angamali, Ernakulam District, Kerala","KUC:0,KRAN:4,AFK:5,DINR:8,CKI:10,CWR:11,AWY:14,IJK:17,KLMR:20,NYI:23,IPL:25,","3","10.22609","76.37343","4","0","0"
"KLMR","Kalamasseri","KALAMASSERI","","","14","Kalamassery, Railway Station Rd, North Kalamassery, Eloor, District - Ernakulam. Pincode - 683104., Kerala","KLMR:0,IPL:5,AWY:6,CWR:9,ERN:11,ERS:14,AFK:15,KUC:20,TRTR:21,KUMM:22,KRAN:24,KFE:25,","3","10.06226","76.32739","2","0","1698241063"
"PUQ","Puranigudam","PURANIGUDAM","","","8","A T Rd, Puranigudam, Dist - Nagaon, Assam","PUQ:0,SMGR:9,NGAN:10,HBN:13,SCE:17,AONI:17,BEE:19,SLON:22,PUY:24,","2","26.3633","92.787","2","0","0"
"NIL","Nilambur Road","NILAMBUR ROAD","","","14","Railway Station Road, SH - 39, Nilambur - Karulai Rd, District - Nilambur. Pin - 679330. Tel ; 0493 220237., Kerala","NIL:0,VNB:11,TDPM:15,TUV:19,","2","11.2785","76.25449","4","2","0"
"VNB","Vaniyambalam","VANIYAMBALAM","","","14","Vaniyambalam-Thaliyamkund Rd, Vaniyambalam, Kerala","VNB:0,TDPM:4,TUV:8,NIL:11,MLTR:15,PKQ:22,","2","11.188","76.2603","4","0","0"
"TDPM","Todiyapulam","TODIKKAPULAM HALT","todikkapulam","","14","Todiyapulam Station, Kerala","TDPM:0,VNB:4,TUV:4,MLTR:11,NIL:15,PKQ:18,AAM:23,","2","11.1532","76.2686","2","0","0"
"MLTR","Melattur","MELATTUR","","","14","Perumbilavu - Nilambur Rd, Melattoor., Kerala","MLTR:0,PKQ:7,TUV:7,TDPM:11,AAM:12,VNB:15,CQA:19,","2","11.065","76.2727","4","0","0"
"PKQ","Pattikkad","PATTIKKAD","","","14","Railway Station Road, Pattikad., Kerala","PKQ:0,AAM:5,MLTR:7,CQA:12,TUV:14,TDPM:18,KZC:19,VNB:22,VPZ:23,","2","11.0209","76.2321","4","0","0"
"AAM","Angadippuram","ANGADIPPURAM","","","14","Off. Malappuram - Perinthalmanna (NH 966), Railway Station Road, Angadipuram, District Malappuram - 679 321, Kerala","AAM:0,PKQ:5,CQA:7,MLTR:12,KZC:14,VPZ:18,TUV:19,TDPM:23,VDKS:24,","2","10.9811","76.208","4","0","0"
"CQA","Cherukara","CHERUKARA","","","14","Shornur Perinthalmanna Hwy, Cherukara, Kerala","CQA:0,AAM:7,KZC:7,VPZ:11,PKQ:12,VDKS:17,MLTR:19,KRKD:20,SRR:21,SRRB:22,BPZA:23,VTK:25,","2","10.9265","76.2277","4","0","0"
"KZC","Kulukkalur","KULUKKALUR","","","14","Koppam Pengattiri Rd, Kulukkallur, Kerala","KZC:0,VPZ:4,CQA:7,VDKS:10,KRKD:13,AAM:14,SRR:14,SRRB:15,BPZA:16,VTK:18,MNUR:19,PKQ:19,MUC:22,","2","10.8682","76.2389","4","0","0"
"VPZ","Vallapuzha","VAILAPUZHA","","","14","Vaniamkulam Vallapuzha Rd, Vallapuzha, Kerala","VPZ:0,KZC:4,VDKS:6,KRKD:9,SRR:10,SRRB:11,CQA:11,BPZA:12,VTK:14,MNUR:15,AAM:18,MUC:18,PTB:22,OTP:22,PKQ:23,","2","10.8403","76.2522","4","0","0"
"VDKS","Vadanamkurishi","VADANAM KURUSHSHI HA","kurishi kurussi","","14","Shornur Perinthalmanna Hwy , Pin 679124, Kerala","VDKS:0,KRKD:3,SRR:4,SRRB:5,VPZ:6,BPZA:6,VTK:8,PTB:9,MNUR:9,KZC:10,MUC:12,OTP:16,CQA:17,PUM:18,PLPM:20,WKI:21,LDY:24,AAM:24,","2","10.787614","76.252968","2","0","1699340993"
"PLL","Parli","PARLI","parali","","14","Parali Mundoor Rd,Palakkad, Kerala","PLL:0,MNY:7,PGT:9,PGTN:13,LDY:15,PLPM:19,KJKD:23,OTP:23,PDGM:24,","3","10.8007","76.55971","2","0","0"
"MNY","Mankara","MANKARAI","Mankarai","","14","Mankara Railway Station Rd, Palakkad, Kerala","MNY:0,PLL:7,LDY:8,PLPM:12,PGT:16,OTP:16,PGTN:20,MNUR:23,","3","10.77192","76.50055","2","0","0"
"LDY","Lakkiti","LAKKITI","lakkidi","Pambadi","14","Lakkidi, Palakkad, Kerala","LDY:0,PLPM:4,MNY:8,OTP:8,PLL:15,MNUR:15,BPZA:19,SRRB:20,SRR:20,VTK:23,VDKS:24,PGT:24,","3","10.75315","76.43432","2","0","0"
"PLPM","Palappuram","PALAPPURAM","","","14","Kayarampara - Meetna Rd, Palappuram, Palakkad., Kerala","PLPM:0,LDY:4,OTP:4,MNUR:11,MNY:12,BPZA:15,SRR:16,SRRB:16,VTK:19,PLL:19,VDKS:20,KRKD:22,MUC:23,","3","10.75185","76.39804","2","0","0"
"MNUR","Mannanur","MANNANUR","","","14","Vaniamkulam Mannanur Rd, Kerala","MNUR:0,BPZA:4,SRRB:5,SRR:5,OTP:7,VTK:8,VDKS:9,KRKD:11,PLPM:11,MUC:12,VPZ:15,LDY:15,PTB:17,KZC:19,WKI:21,MNY:23,","3","10.74916","76.32436","2","0","0"
"MDKI","Madukarai","MADUKARAI","","","14","Palathurai Rd, Madukkarai, Coimbatore, Tamil Nadu","MDKI:0,ETMD:5,PTJ:10,WRA:14,CBE:16,CBF:19,IGU:21,","3","10.9005","76.9426","4","0","0"
"WRA","Walayar","WALAYAR","","","14","National Highway 47, Walayar,Palakkad, Kerala","WRA:0,ETMD:9,KJKD:12,MDKI:14,PTJ:24,","3","10.8469","76.8375","4","0","0"
"KJKD","Kanjikode","KANJIKODE","","","14","Kanjikode, Old NH 47,Palakkad, Kerala","KJKD:0,WRA:12,PGT:14,PGTN:18,ETMD:21,PLL:23,","3","10.80046","76.754599","4","0","0"
"ETMD","Ettimadai","ETTIMADAI","","","14","Railway Station Road, Ettimadai, Coimbatore Dist - 641112., Tamil Nadu","ETMD:0,MDKI:5,WRA:9,PTJ:15,CBE:21,KJKD:21,CBF:24,","3","10.8984","76.8957","4","0","0"
"VEK","Vellarakkad","VELLARAKKAD","","","14","Vellarakkad Railway Station, Kerala","VEK:0,TKT:4,QLD:5,PYOL:7,CMC:10,IGL:13,BDJ:17,ETR:18,NAU:22,WH:25,","3","11.47211","75.65333","2","0","0"
"CMC","Chemancheri","CHEMANCHERI","","","14","Edapally - Panvel Hwy, Kozhikode District, Pin - 673304, Kerala","CMC:0,QLD:5,ETR:8,VEK:10,TKT:14,WH:15,PYOL:17,VLL:18,CLT:19,KUL:21,IGL:23,","3","11.4049","75.72009","2","0","0"
"SGLM","Sengulam","SENGULAM","","","14","National Highway 44, Tirunelveli - 627152., Tamil Nadu","SGLM:0,MP:11,TYT:13,NNN:14,TEN:15,PCO:16,PEA:17,TAY:21,","3","8.60702","77.68279","2","0","1569067349"
"SNO","Somanur","SOMANUR","Thiruppur","","14","State Highway 165, Somanur, Tiruppur Dist, Tamil Nadu","SNO:0,SUU:8,VNJ:10,IGU:15,TUP:18,SHI:18,PLMD:23,","3","11.08683","77.18598","2","0","1699068531"
"IGU","Irugur Jn","IRUGUR","","","14","Coimbatore,Irugur ph.no. 04294-230260, Tamil Nadu","IGU:0,SHI:3,SUU:7,PLMD:8,PTJ:11,SNO:15,CBF:15,CBE:18,MDKI:21,TDE:22,VNJ:25,","3","11.0169","77.0689","3","1","0"
"SHI","Singanallur","SINGANALLUR","","","14","Neelikonam Palayam, Coimbatore 641033, Tamil Nadu","SHI:0,IGU:3,PLMD:5,SUU:10,CBF:12,PTJ:14,CBE:15,SNO:18,TDE:19,","3","11.0128","77.0391","2","0","0"
"TPM","Totiyapalayam","TOTIYAPALAYAM","","","14","Thotipalayam Railway Station, Muthampalayam, PIN CODE 638112, Tamil Nadu","TPM:0,ED:6,PY:8,CV:11,IGR:13,CVD:17,ANU:19,VZ:21,PAS:25,","3","11.2918","77.681","2","0","0"
"PY","Perundurai","PERUNDURAI","","","14","Erode,Perundurai ph.no. 04294-220545, Tamil Nadu","PY:0,IGR:5,TPM:8,VZ:13,ED:14,CV:19,UKL:22,CVD:25,","3","11.2535","77.6288","2","0","0"
"IGR","Ingur","INGUR","","","14","Ingur, Erode  638058, Tamil Nadu","IGR:0,PY:5,VZ:8,TPM:13,UKL:17,ED:19,CV:24,","3","11.22544","77.58748","2","0","0"
"VZ","Vijayamangalam","VIJAYAMANGALAM","","","14","Vijayamangalam Railway Station, Voipadi, PIN CODE 638056, Tamil Nadu","VZ:0,IGR:8,UKL:9,PY:13,TPM:21,TUP:23,","3","11.196152","77.522074","2","0","0"
"KUY","Tiruppur Kulipalayam","KULIPALAIYAM","Thiruppur","","14","Nallur-Avinashi Ring Road, Koolipalayam, Tiruppur, Tiruppur Dist, Tamil Nadu","KUY:0,TUP:7,UKL:7,VNJ:15,VZ:16,IGR:24,SNO:25,","3","11.1445","77.3901","0","12","0"
"VNJ","Vanjipalaiyam","VANJIPALAIYAM","palayam palaiyam","","14","Avinashi-Mangalam Main Road, Vanjipalayam, Tiruppur Dist, Tamil Nadu","VNJ:0,TUP:8,SNO:10,SUU:18,UKL:22,IGU:25,","3","11.1183","77.26603","2","0","0"
"SUU","Sulur Road","SULUR ROAD","","","14","Coimbatore,Sulur road ph.no .0422-2687264, Tamil Nadu","SUU:0,IGU:7,SNO:8,SHI:10,PLMD:15,PTJ:18,VNJ:18,CBF:22,CBE:25,","3","11.0495","77.1172","2","0","0"
"KUV","Kundara","KUNDARA","","","14","National Highway-744, Kollam-Tirumangalam Rd, Nedumonkavu, Kundara, Kollam, Pincode-691501, Kerala","KUV:0,KFV:2,EKN:5,CTPE:6,KLQ:7,KKZ:12,QLN:13,IRP:18,KIF:19,MYY:22,PRND:22,AVS:24,PVU:25,","2","8.9601","76.6777","4","0","0"
"MTDM","Mettur Dam","METUR DAM","Metur","","14","SH 20, P.N.Patti, Tamil Nadu","MTDM:0,MCRD:13,","3","11.804629","77.823192","3","2","0"
"MCRD","Mecheri Road","MECHERI ROAD","","","14","Edappadi Mecheri Road, Salem - 636453., Tamil Nadu","MCRD:0,MTDM:13,OML:16,SMDT:23,","3","11.807206","77.920868","2","0","0"
"TOS","Tolasampatti","TOLASAMPATTI","","","14","Tolasampatti, Tamil Nadu","TOS:0,OML:8,MCRD:8,SMDT:15,KPPR:18,SA:19,KVLR:20,MTDM:21,SAMT:23,SXT:25,","3","11.761664","77.980495","2","0","0"
"VRPD","Virapandy Road","VIRAPANDY ROAD","","","14","Virapandy Road, Ariyanur, Ariyampalayam, Tamil Nadu, Tamil Nadu","VRPD:0,SA:10,DC:11,SAMT:14,KPPR:16,SXT:16,OML:21,MALR:23,MVPM:24,APN:25,","3","11.596844","78.074529","2","0","0"
"DC","Magudanchavadi","MAGUDANCHAVADI","","","14","Idappadi Rd, Magudanchavadi, Tamil Nadu","DC:0,VRPD:11,MVPM:13,SGE:18,SA:21,SAMT:25,","3","11.551073","77.987518","2","0","0"
"CV","Cauvery","CAUVERY","Cauvery","Kaveri","14","State Highway 173, Pallipalayam ,Cauvery  ph.no.04288-240741, Tamil Nadu","CV:0,ED:5,ANU:8,TPM:11,CVD:16,SGE:16,PY:19,MVPM:21,PAS:24,IGR:24,","3","11.35068","77.76088","2","0","0"
"KEY","Kagankarai","KAGANKARAI","","","14","SH 60, Kagankarai, Phone number - 04179-204191, Tamil Nadu","KEY:0,KNNT:5,SLY:12,TPT:12,JTJ:19,DST:20,SKPT:22,","3","12.410011","78.508649","2","0","0"
"DST","Dasampatti","DASAMPATTI","","","14","Uthangarai - Kallavi Rd, Kallavi,Dasampatti Ph.no.04341-244585, Tamil Nadu","DST:0,SLY:8,DPI:8,KNNT:15,MAP:15,KEY:20,TNGR:22,","3","12.25141","78.43909","2","0","0"
"DPI","Doddampatti","DODDAMPATTI","","","14","Dharmapuri - Harur Rd, Morappur, Doddampatti - 635304,  Phone Number ; 04346-262222, Tamil Nadu","DPI:0,MAP:7,DST:8,TNGR:14,SLY:16,BDY:20,KNNT:23,","3","12.18128","78.42216","2","0","0"
"TNGR","Thonganur","THONGANUR","","","14","Thonganu, Tamil Nadu","TNGR:0,BDY:6,MAP:7,DPI:14,BQI:16,DST:22,","3","12.08217","78.35856","2","0","0"
"LCR","Lokur","LOKUR","","","14","Lokur ph.no .04290-294547, Tamil Nadu","LCR:0,DSPT:10,BQI:10,TNT:17,BDY:20,","3","11.9283","78.17461","2","0","0"
"DSPT","Danishpet","DANISHPET","","","14","Salem District ,Danishpet- 636354 ; Ph.no. 04290-242583, Tamil Nadu","DSPT:0,TNT:7,LCR:10,KPPR:17,BQI:20,SA:23,","3","11.85865","78.13797","2","0","0"
"TNT","Tinnappatti","TINNAPPATTI","","","14","Tinnappatti ph.no.04290-249103, Tamil Nadu","TNT:0,DSPT:7,KPPR:10,SA:16,LCR:17,SAMT:20,OML:20,SXT:22,","3","11.8122","78.09843","2","0","0"
"KPPR","Karuppur","KARUPPUR","","","14","Tata Company Road, Indra Nagar, Karuppur, Sangitapatti, Pincode - 636011,  ph.no; 0427-2345921, Tamil Nadu","KPPR:0,SA:6,SAMT:10,TNT:10,OML:10,SXT:12,VRPD:16,SMDT:17,DSPT:17,MALR:19,APN:21,KVLR:22,","3","11.72423","78.09017","2","0","0"
"NEA","Neykkarapatti","NEYKKARAPATTI","","","14","National Highway 47, Uthamasolapuram, Tamil Nadu","NEA:0,VRPD:3,SA:7,SAMT:11,KPPR:13,SXT:13,DC:14,OML:18,MALR:20,APN:22,TNT:23,SMDT:25,","3","11.612841","78.096594","2","0","0"
"MVPM","Mavelipalaiyam","MAVELIPALAIYAM","","","14","NH 47, Tamil Nadu","MVPM:0,SGE:5,DC:13,ANU:13,CV:21,VRPD:24,","3","11.48103","77.89942","2","0","0"
"ANU","Anangur","ANANGUR","","","14","Kumarapalayam-Tirucengodu Rd, Nettavelampalayam,Anangur ph.no.04288-274811, Tamil Nadu","ANU:0,CV:8,SGE:8,ED:13,MVPM:13,TPM:19,CVD:24,","3","11.39898","77.82078","2","0","0"
"KNNT","Kunnathur","KUNNATHUR","","","14","Puduchery Rd , Murukkampalli - 635306, Tamil Nadu","KNNT:0,KEY:5,SLY:7,DST:15,TPT:17,DPI:23,JTJ:24,","3","12.360778","78.497541","2","0","0"
"RPM","Royapuram","ROYAPURAM","","","14","N Terminus Road, Chetty Thottam, Royapuram, Chennai, 600013, Tamil Nadu","RPM:0,WST:1,KOK:2,MSB:2,BBQ:2,TNP:3,MAS:3,MASS:3,MSF:3,MPK:3,VOC:4,VJM:4,MS:5,PCW:5,PER:5,TVT:6,PEW:7,MSC:7,WCN:9,VLK:9,NBK:9,MKK:10,KOTR:11,MBM:12,KAVM:12,ENR:13,PVM:13,SP:14,ABU:15,GDY:16,TMVL:17,STM:18,ANNR:18,AIPP:18,PZA:19,AIP:20,MN:20,AVD:20,NPKM:21,TLM:21,MJR:23,PV:23,HC:23,PAB:24,CMP:25,","14","13.10392","80.29367","2","0","0"
"WST","Washermanpet","WASHERMANPET","","Vannarapettai","14","Varadarajan St, Railway Quaters, Old Washermanpet, Chennai - 600021, Tamil Nadu","WST:0,RPM:1,BBQ:2,KOK:2,TNP:2,VOC:3,MAS:3,VJM:3,MASS:3,MSB:3,MPK:3,MSF:4,PCW:4,PER:4,TVT:5,MS:5,PEW:6,WCN:8,VLK:8,MSC:8,NBK:10,KOTR:10,MKK:11,KAVM:11,ENR:12,PVM:12,MBM:13,ABU:14,SP:15,TMVL:16,GDY:17,ANNR:17,AIPP:17,STM:19,AIP:19,AVD:19,PZA:19,NPKM:20,MN:20,TLM:21,MJR:22,HC:22,PV:23,PAB:23,CMP:25,","14","13.108855","80.281905","2","0","1616528452"
"VLK","Villivakkam","VILLIVAKKAM","","","14","Villivakkam Railway Station, Villivakkam, Chennai,Pin Code - 600049, Tamil Nadu","VLK:0,KOTR:2,PEW:2,PVM:4,PCW:4,PER:4,VJM:5,ABU:6,BBQ:7,KOK:8,WST:8,TMVL:8,MPK:9,MASS:9,TNP:9,RPM:9,ANNR:9,MAS:9,MS:10,MSB:10,VOC:10,MSF:10,AVD:11,MSC:12,TVT:12,NBK:14,HC:14,WCN:15,PAB:15,MKK:15,MBM:17,KAVM:18,NEC:18,SP:19,ENR:19,TI:19,GDY:21,STM:23,VEU:23,AIPP:24,PZA:25,","14","13.110173","80.208962","4","0","0"
"ABU","Ambattur","AMBATTUR","","","14","GNG St, Varadaraja Puram, Ambatturavadi, Tamil Nadu","ABU:0,TMVL:2,PVM:2,ANNR:3,KOTR:4,AVD:5,VLK:6,PEW:8,HC:8,PAB:9,PCW:10,PER:10,VJM:11,NEC:12,TI:13,BBQ:13,KOK:14,WST:14,MAS:15,MPK:15,MASS:15,TNP:15,RPM:15,MSB:16,MS:16,VOC:16,MSF:16,VEU:17,MSC:18,TVT:18,SVR:20,NBK:20,WCN:21,MKK:21,PTLR:23,MBM:23,KAVM:24,SP:25,ENR:25,","14","13.114429","80.15266","4","0","0"
"TI","Tiruninravur","TIRUNINRAVUR","","","14","Chennai - Tiruvallur High Road (NH 716), Thiruvenkada Nagar, Thirunindravur, District Tiruvallur  - 602 024, Tamil Nadu","TI:0,NEC:1,PAB:4,VEU:4,HC:5,SVR:7,AVD:8,PTLR:10,ANNR:10,TMVL:11,ABU:13,TRL:13,PVM:15,EGT:16,KOTR:17,KBT:19,VLK:19,PEW:21,SPAM:22,PER:23,PCW:23,VJM:24,MAF:25,","14","13.123789","80.02824","4","0","0"
"KBT","Kadambattur","KADAMBATTUR","","","14","Kadambathur Bazaar Rd, Tamil Nadu","KBT:0,SPAM:3,EGT:3,MAF:6,TRL:6,PTLR:9,TO:11,SVR:12,VEU:15,MSU:16,TI:19,PLMG:19,NEC:20,AJJ:21,PAB:23,MLPM:24,AJJN:24,HC:24,","14","13.100015","79.863075","4","0","0"
"SPAM","Senji Panambakkam","S PANAMBAKKAM","","","14","Kadambathur Rd, Tamil Nadu","SPAM:0,KBT:3,MAF:3,EGT:6,TO:8,TRL:9,PTLR:12,MSU:13,SVR:15,PLMG:16,VEU:18,AJJ:18,MLPM:21,AJJN:21,TI:22,NEC:23,","14","13.094776","79.835487","4","0","0"
"MAF","Manavur","MANUR","manur","","14","Tiruvalangadu Rd, Tamil Nadu","MAF:0,SPAM:3,TO:5,KBT:6,EGT:9,MSU:10,TRL:12,PLMG:13,AJJ:15,PTLR:15,MLPM:18,AJJN:18,SVR:18,VEU:21,IPT:23,CTRE:23,TI:25,","14","13.096634","79.801398","4","0","0"
"TO","Tiruvalangadu","TTIRUVALANGADU","","","14","Tiruvalangadu Rd, Tamil Nadu","TO:0,MAF:5,MSU:5,SPAM:8,PLMG:8,AJJ:10,KBT:11,AJJN:13,MLPM:13,EGT:14,TRL:17,IPT:18,CTRE:18,PTLR:20,AVN:22,TKO:23,SVR:23,TRT:24,","14","13.090351","79.763667","4","0","0"
"MSU","Mosur","MOSUR","","","14","State Highway 58, Arakkonam, Tamil Nadu","MSU:0,PLMG:3,AJJ:5,TO:5,MLPM:8,AJJN:8,MAF:10,IPT:13,SPAM:13,CTRE:13,KBT:16,AVN:17,TKO:18,EGT:19,TRT:19,TRL:22,PTLR:25,","14","13.085121","79.712174","4","0","0"
"VLR","Vellore Cantt","VELLORE CANT","","","14","Infantry Road, Near Vellore Corporation Office, Vellore-632001, Tamil Nadu","VLR:0,VT:1,PNTR:9,KPD:10,KNB:12,SVUR:16,LTI:17,BUM:20,VJ:21,KMM:21,THL:22,OPM:25,","2","12.9108","79.1276","4","0","0"
"MEH","Melalathur","MELALATHUR","","","14","SH 130 , Melalathur - 635806, Tamil Nadu","MEH:0,VLT:5,GYM:5,KVN:11,MPI:11,PCKM:17,VJ:18,LTI:22,AB:23,","3","12.91786","78.87548","2","0","0"
"VLT","Valathoor","VALATHOOR","","","14","SH 130, Tamil Nadu","VLT:0,MEH:5,MPI:6,GYM:10,PCKM:12,KVN:16,AB:18,VJ:23,","3","12.88976","78.83956","2","0","0"
"MPI","Melpatti","MELPATTI","","","14","SH 130 Melpatti Pincode 635805, Tamil Nadu","MPI:0,PCKM:6,VLT:6,MEH:11,AB:12,GYM:16,VGM:20,KVN:22,","3","12.85814","78.79537","2","0","0"
"VT","Vellore Town","VELLORE TOWN","","","14","Blore Road, Konavattam, Vellore - 632008, Tamil Nadu","VT:0,VLR:1,KPD:9,PNTR:10,KNB:13,SVUR:15,LTI:16,BUM:19,VJ:20,THL:21,KMM:22,RAM:25,","2","12.92312","79.12479","2","0","0"
"KDY","Kettandapatti","KETTANDAPATTI","","","14","NH 46  Thekkupattu, Tamil Nadu 635851, Tamil Nadu","KDY:0,JTJ:7,VN:9,TPT:14,SKPT:16,VGM:17,PU:25,AB:25,","3","12.62526","78.57118","2","0","0"
"VGM","Vinnamangalam","VINNAMANGALAM","","","14","NH 46, Tamil Nadu","VGM:0,AB:8,VN:8,PCKM:14,KDY:17,MPI:20,JTJ:24,","3","12.72866","78.67876","2","0","0"
"PCKM","Pachchakuppam","PACHACHAKUPAM","pachakuppam pachhakuppam kuppam","","14","NH 46, Tamil Nadu","PCKM:0,AB:6,MPI:6,VLT:12,VGM:14,MEH:17,VN:22,GYM:22,","3","12.82334","78.75839","2","0","0"
"KVN","Kavanur","KAVANUR","","","14","RUSHA Rd, Melkavanur, K.V. Kuppam , 635803, India, Tamil Nadu","KVN:0,GYM:6,VJ:7,LTI:11,MEH:11,VLT:16,KPD:18,MPI:22,SVUR:24,","3","12.9491","78.96951","2","0","0"
"VJ","Virinchipuram","VIRINCHIPURAM","","","14","SH 59, Tamil Nadu","VJ:0,LTI:4,KVN:7,KPD:11,GYM:13,SVUR:17,MEH:18,VT:20,BUM:21,VLR:21,THL:23,VLT:23,","3","12.9618","79.02875","2","0","0"
"LTI","Latteri","LATTERI","","","14","Latteri-Thirumani Rd, Vilundakkal, Latteri, Vellore Dist, Pincode - 632202, Tamil Nadu","LTI:0,VJ:4,KPD:7,KVN:11,SVUR:13,VT:16,BUM:17,VLR:17,GYM:17,THL:19,MEH:22,RAM:23,MCN:24,","3","12.96719","79.06633","2","0","0"
"SVUR","Sevur","SEVUR","","","14","Karigiri Road, Sevur, Vellore Dist, PinCode-632106, Tamil Nadu","SVUR:0,THL:6,KPD:6,MCN:11,LTI:13,VT:15,VLR:16,BUM:16,VJ:17,WJR:19,RAM:22,KVN:24,PNTR:25,","3","12.971994","79.190179","2","0","0"
"BBQ","Basin Bridge Jn","BASIN BRIDGE JN","","","14","Pedestrian Overpass, Thattankulam, Pulianthope, Chennai 600012, Tamil Nadu","BBQ:0,MAS:2,KOK:2,RPM:2,WST:2,VJM:2,MASS:2,MPK:2,TNP:3,PCW:3,MSB:3,MS:3,MSF:3,PER:3,VOC:4,PEW:5,MSC:5,TVT:6,VLK:7,NBK:7,MKK:8,KOTR:9,WCN:9,MBM:10,PVM:11,SP:12,KAVM:12,ENR:13,ABU:13,GDY:14,TMVL:15,STM:16,ANNR:16,PZA:18,AVD:18,AIPP:18,MN:19,TLM:20,AIP:20,NPKM:21,HC:21,PAB:22,PV:22,MJR:23,CMP:24,NEC:25,","14","13.10239","80.27133","4","1","1587666577"
"KOK","Korukkupet","KORUKKUPET JN","korukupet korukkuppet korukkupettai","","14","Korukkupet, Kumaraswami Nagar, Tondiarpet, Chennai, Tamil Nadu","KOK:0,TNP:1,VOC:2,RPM:2,WST:2,BBQ:2,VJM:3,PCW:4,PER:4,TVT:4,MAS:4,MASS:4,MSF:4,MSB:4,MPK:4,MS:5,PEW:6,WCN:7,MSC:7,VLK:8,NBK:9,MKK:10,KAVM:10,KOTR:10,ENR:11,MBM:12,PVM:12,ABU:14,SP:14,TMVL:16,GDY:16,AIPP:16,ANNR:17,STM:18,AIP:18,NPKM:19,AVD:19,PZA:20,MN:21,MJR:21,TLM:22,HC:22,PAB:23,PV:24,APB:25,","14","13.120383","80.278512","2","0","1558102984"
"TNP","Tondiarpet","TONDIARPET","tondiarpettai tondiyarpet thondiar thondiyar","","14","Tondiarpet Railway Station, Vaidyanathan New Overbridge Rd, Coronation Nagar, New Washermanpet, Chennai, Tamil Nadu","TNP:0,KOK:1,VOC:1,WST:2,BBQ:3,TVT:3,RPM:3,VJM:4,MAS:5,MASS:5,MSF:5,MSB:5,MPK:5,PCW:5,PER:5,MS:6,WCN:6,PEW:7,MSC:8,VLK:9,KAVM:9,ENR:10,NBK:10,KOTR:11,MKK:11,PVM:13,MBM:13,ABU:15,AIPP:15,SP:15,GDY:17,AIP:17,TMVL:17,ANNR:18,NPKM:18,STM:19,MJR:20,AVD:20,PZA:22,MN:23,HC:23,APB:24,PAB:24,TLM:24,","14","13.12752","80.28178","2","0","0"
"TVT","Tiruvottiyur","TIRUVOTTIYUR","","","14","KCP Road, Sattangadu, Tiruvottiyur, Chennai, Pin- 600019, Phone: 044-25735314, Tamil Nadu","TVT:0,VOC:2,TNP:3,WCN:3,KOK:4,WST:5,KAVM:6,BBQ:6,RPM:6,VJM:7,ENR:7,MASS:8,MSF:8,MPK:8,MSB:8,PCW:8,PER:8,MAS:8,MS:9,PEW:10,MSC:11,VLK:12,AIPP:12,NBK:13,KOTR:14,MKK:14,AIP:14,NPKM:15,MBM:16,PVM:16,MJR:17,SP:18,ABU:18,TMVL:20,GDY:20,ANNR:21,APB:21,STM:22,AVD:23,PZA:23,MN:24,TLM:25,","14","13.159567","80.296378","2","0","0"
